[['Marino 2nd Floor', '18', '11/07/2022 10:54 PM'], ['Marino Gym', '55', '11/07/2022 10:54 PM'], ['Marino 3rd Floor Weights', '51', '11/07/2022 11:27 PM'], ['Marino 3rd Floor Cardio', '25', '11/07/2022 11:27 PM'], ['Marino Track', '6', '11/07/2022 11:27 PM'], ['Squashbusters', '15', '11/07/2022 11:28 PM']]
[['Marino 2nd Floor', '6', '11/08/2022 05:45 AM'], ['Marino Gym', '1', '11/08/2022 05:45 AM'], ['Marino 3rd Floor Weights', '33', '11/08/2022 05:58 AM'], ['Marino 3rd Floor Cardio', '11', '11/08/2022 05:58 AM'], ['Marino Track', '1', '11/08/2022 05:58 AM'], ['Squashbusters', '15', '11/07/2022 11:28 PM']]
[['Marino 2nd Floor', '13', '11/08/2022 06:09 AM'], ['Marino Gym', '2', '11/08/2022 06:09 AM'], ['Marino 3rd Floor Weights', '34', '11/08/2022 06:35 AM'], ['Marino 3rd Floor Cardio', '13', '11/08/2022 06:35 AM'], ['Marino Track', '0', '11/08/2022 06:35 AM'], ['Squashbusters', '15', '11/08/2022 06:54 AM']]
[['Marino 2nd Floor', '22', '11/08/2022 07:37 AM'], ['Marino Gym', '2', '11/08/2022 07:37 AM'], ['Marino 3rd Floor Weights', '29', '11/08/2022 07:16 AM'], ['Marino 3rd Floor Cardio', '14', '11/08/2022 07:16 AM'], ['Marino Track', '1', '11/08/2022 07:16 AM'], ['Squashbusters', '24', '11/08/2022 07:31 AM']]
[['Marino 2nd Floor', '26', '11/08/2022 08:53 AM'], ['Marino Gym', '2', '11/08/2022 08:53 AM'], ['Marino 3rd Floor Weights', '31', '11/08/2022 08:54 AM'], ['Marino 3rd Floor Cardio', '11', '11/08/2022 08:54 AM'], ['Marino Track', '2', '11/08/2022 08:54 AM'], ['Squashbusters', '35', '11/08/2022 08:04 AM']]
[['Marino 2nd Floor', '38', '11/08/2022 09:53 AM'], ['Marino Gym', '11', '11/08/2022 09:53 AM'], ['Marino 3rd Floor Weights', '33', '11/08/2022 09:54 AM'], ['Marino 3rd Floor Cardio', '17', '11/08/2022 09:54 AM'], ['Marino Track', '2', '11/08/2022 09:54 AM'], ['Squashbusters', '20', '11/08/2022 09:45 AM']]
[['Marino 2nd Floor', '33', '11/08/2022 10:50 AM'], ['Marino Gym', '9', '11/08/2022 10:50 AM'], ['Marino 3rd Floor Weights', '44', '11/08/2022 10:24 AM'], ['Marino 3rd Floor Cardio', '23', '11/08/2022 10:24 AM'], ['Marino Track', '3', '11/08/2022 10:24 AM'], ['Squashbusters', '27', '11/08/2022 10:45 AM']]
[['Marino 2nd Floor', '34', '11/08/2022 11:49 AM'], ['Marino Gym', '12', '11/08/2022 11:49 AM'], ['Marino 3rd Floor Weights', '24', '11/08/2022 11:58 AM'], ['Marino 3rd Floor Cardio', '13', '11/08/2022 11:58 AM'], ['Marino Track', '4', '11/08/2022 11:58 AM'], ['Squashbusters', '30', '11/08/2022 11:29 AM']]
[['Marino 2nd Floor', '37', '11/08/2022 12:53 PM'], ['Marino Gym', '15', '11/08/2022 12:53 PM'], ['Marino 3rd Floor Weights', '29', '11/08/2022 12:33 PM'], ['Marino 3rd Floor Cardio', '19', '11/08/2022 12:33 PM'], ['Marino Track', '5', '11/08/2022 12:33 PM'], ['Squashbusters', '26', '11/08/2022 12:47 PM']]
[['Marino 2nd Floor', '38', '11/08/2022 01:57 PM'], ['Marino Gym', '22', '11/08/2022 01:57 PM'], ['Marino 3rd Floor Weights', '44', '11/08/2022 01:34 PM'], ['Marino 3rd Floor Cardio', '26', '11/08/2022 01:34 PM'], ['Marino Track', '3', '11/08/2022 01:34 PM'], ['Squashbusters', '26', '11/08/2022 12:47 PM']]
[['Marino 2nd Floor', '34', '11/08/2022 02:55 PM'], ['Marino Gym', '24', '11/08/2022 02:55 PM'], ['Marino 3rd Floor Weights', '51', '11/08/2022 02:41 PM'], ['Marino 3rd Floor Cardio', '28', '11/08/2022 02:41 PM'], ['Marino Track', '2', '11/08/2022 02:41 PM'], ['Squashbusters', '24', '11/08/2022 02:07 PM']]
[['Marino 2nd Floor', '29', '11/08/2022 03:58 PM'], ['Marino Gym', '55', '11/08/2022 03:58 PM'], ['Marino 3rd Floor Weights', '54', '11/08/2022 03:52 PM'], ['Marino 3rd Floor Cardio', '34', '11/08/2022 03:52 PM'], ['Marino Track', '2', '11/08/2022 03:52 PM'], ['Squashbusters', '27', '11/08/2022 03:10 PM']]
[['Marino 2nd Floor', '46', '11/08/2022 04:29 PM'], ['Marino Gym', '57', '11/08/2022 04:29 PM'], ['Marino 3rd Floor Weights', '52', '11/08/2022 04:30 PM'], ['Marino 3rd Floor Cardio', '33', '11/08/2022 04:30 PM'], ['Marino Track', '7', '11/08/2022 04:30 PM'], ['Squashbusters', '50', '11/08/2022 04:01 PM']]
[['Marino 2nd Floor', '61', '11/08/2022 05:35 PM'], ['Marino Gym', '54', '11/08/2022 05:35 PM'], ['Marino 3rd Floor Weights', '66', '11/08/2022 05:48 PM'], ['Marino 3rd Floor Cardio', '28', '11/08/2022 05:48 PM'], ['Marino Track', '4', '11/08/2022 05:48 PM'], ['Squashbusters', '51', '11/08/2022 05:20 PM']]
[['Marino 2nd Floor', '55', '11/08/2022 06:56 PM'], ['Marino Gym', '34', '11/08/2022 06:56 PM'], ['Marino 3rd Floor Weights', '56', '11/08/2022 06:43 PM'], ['Marino 3rd Floor Cardio', '25', '11/08/2022 06:43 PM'], ['Marino Track', '5', '11/08/2022 06:43 PM'], ['Squashbusters', '49', '11/08/2022 06:31 PM']]
[['Marino 2nd Floor', '53', '11/08/2022 07:40 PM'], ['Marino Gym', '48', '11/08/2022 07:40 PM'], ['Marino 3rd Floor Weights', '67', '11/08/2022 07:55 PM'], ['Marino 3rd Floor Cardio', '29', '11/08/2022 07:55 PM'], ['Marino Track', '6', '11/08/2022 07:55 PM'], ['Squashbusters', '30', '11/08/2022 07:38 PM']]
[['Marino 2nd Floor', '52', '11/08/2022 08:17 PM'], ['Marino Gym', '47', '11/08/2022 08:17 PM'], ['Marino 3rd Floor Weights', '67', '11/08/2022 08:30 PM'], ['Marino 3rd Floor Cardio', '31', '11/08/2022 08:30 PM'], ['Marino Track', '9', '11/08/2022 08:30 PM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '50', '11/08/2022 09:57 PM'], ['Marino Gym', '44', '11/08/2022 09:57 PM'], ['Marino 3rd Floor Weights', '65', '11/08/2022 09:57 PM'], ['Marino 3rd Floor Cardio', '27', '11/08/2022 09:57 PM'], ['Marino Track', '3', '11/08/2022 09:57 PM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '51', '11/08/2022 10:29 PM'], ['Marino Gym', '44', '11/08/2022 10:29 PM'], ['Marino 3rd Floor Weights', '60', '11/08/2022 10:56 PM'], ['Marino 3rd Floor Cardio', '26', '11/08/2022 10:56 PM'], ['Marino Track', '5', '11/08/2022 10:56 PM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '51', '11/08/2022 10:29 PM'], ['Marino Gym', '44', '11/08/2022 10:29 PM'], ['Marino 3rd Floor Weights', '34', '11/08/2022 11:36 PM'], ['Marino 3rd Floor Cardio', '28', '11/08/2022 11:36 PM'], ['Marino Track', '1', '11/08/2022 11:36 PM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '51', '11/08/2022 10:29 PM'], ['Marino Gym', '44', '11/08/2022 10:29 PM'], ['Marino 3rd Floor Weights', '34', '11/08/2022 11:36 PM'], ['Marino 3rd Floor Cardio', '28', '11/08/2022 11:36 PM'], ['Marino Track', '1', '11/08/2022 11:36 PM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '51', '11/08/2022 10:29 PM'], ['Marino Gym', '44', '11/08/2022 10:29 PM'], ['Marino 3rd Floor Weights', '34', '11/08/2022 11:36 PM'], ['Marino 3rd Floor Cardio', '28', '11/08/2022 11:36 PM'], ['Marino Track', '1', '11/08/2022 11:36 PM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '51', '11/08/2022 10:29 PM'], ['Marino Gym', '44', '11/08/2022 10:29 PM'], ['Marino 3rd Floor Weights', '34', '11/08/2022 11:36 PM'], ['Marino 3rd Floor Cardio', '28', '11/08/2022 11:36 PM'], ['Marino Track', '1', '11/08/2022 11:36 PM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '51', '11/08/2022 10:29 PM'], ['Marino Gym', '44', '11/08/2022 10:29 PM'], ['Marino 3rd Floor Weights', '34', '11/08/2022 11:36 PM'], ['Marino 3rd Floor Cardio', '28', '11/08/2022 11:36 PM'], ['Marino Track', '1', '11/08/2022 11:36 PM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '51', '11/08/2022 10:29 PM'], ['Marino Gym', '44', '11/08/2022 10:29 PM'], ['Marino 3rd Floor Weights', '34', '11/08/2022 11:36 PM'], ['Marino 3rd Floor Cardio', '28', '11/08/2022 11:36 PM'], ['Marino Track', '1', '11/08/2022 11:36 PM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '4', '11/09/2022 05:52 AM'], ['Marino Gym', '1', '11/09/2022 05:52 AM'], ['Marino 3rd Floor Weights', '24', '11/09/2022 05:52 AM'], ['Marino 3rd Floor Cardio', '5', '11/09/2022 05:52 AM'], ['Marino Track', '1', '11/09/2022 05:52 AM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '14', '11/09/2022 06:53 AM'], ['Marino Gym', '1', '11/09/2022 06:53 AM'], ['Marino 3rd Floor Weights', '31', '11/09/2022 06:53 AM'], ['Marino 3rd Floor Cardio', '20', '11/09/2022 06:53 AM'], ['Marino Track', '2', '11/09/2022 06:53 AM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '29', '11/09/2022 07:58 AM'], ['Marino Gym', '2', '11/09/2022 07:58 AM'], ['Marino 3rd Floor Weights', '34', '11/09/2022 07:58 AM'], ['Marino 3rd Floor Cardio', '25', '11/09/2022 07:58 AM'], ['Marino Track', '4', '11/09/2022 07:58 AM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '0', '11/09/2022 08:56 AM'], ['Marino Gym', '4', '11/09/2022 08:27 AM'], ['Marino 3rd Floor Weights', '37', '11/09/2022 08:56 AM'], ['Marino 3rd Floor Cardio', '24', '11/09/2022 08:56 AM'], ['Marino Track', '5', '11/09/2022 08:56 AM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '25', '11/09/2022 09:54 AM'], ['Marino Gym', '7', '11/09/2022 09:54 AM'], ['Marino 3rd Floor Weights', '36', '11/09/2022 09:52 AM'], ['Marino 3rd Floor Cardio', '24', '11/09/2022 09:52 AM'], ['Marino Track', '5', '11/09/2022 09:52 AM'], ['Squashbusters', '40', '11/08/2022 08:51 PM']]
[['Marino 2nd Floor', '26', '11/09/2022 10:26 AM'], ['Marino Gym', '6', '11/09/2022 10:26 AM'], ['Marino 3rd Floor Weights', '36', '11/09/2022 10:52 AM'], ['Marino 3rd Floor Cardio', '21', '11/09/2022 10:52 AM'], ['Marino Track', '4', '11/09/2022 10:52 AM'], ['Squashbusters', '16', '11/09/2022 10:10 AM']]
[['Marino 2nd Floor', '23', '11/09/2022 11:41 AM'], ['Marino Gym', '8', '11/09/2022 11:41 AM'], ['Marino 3rd Floor Weights', '34', '11/09/2022 11:40 AM'], ['Marino 3rd Floor Cardio', '20', '11/09/2022 11:40 AM'], ['Marino Track', '5', '11/09/2022 11:40 AM'], ['Squashbusters', '26', '11/09/2022 11:04 AM']]
[['Marino 2nd Floor', '25', '11/09/2022 12:10 PM'], ['Marino Gym', '7', '11/09/2022 12:10 PM'], ['Marino 3rd Floor Weights', '45', '11/09/2022 12:29 PM'], ['Marino 3rd Floor Cardio', '21', '11/09/2022 12:29 PM'], ['Marino Track', '2', '11/09/2022 12:29 PM'], ['Squashbusters', '34', '11/09/2022 12:18 PM']]
[['Marino 2nd Floor', '28', '11/09/2022 01:37 PM'], ['Marino Gym', '17', '11/09/2022 01:37 PM'], ['Marino 3rd Floor Weights', '36', '11/09/2022 01:43 PM'], ['Marino 3rd Floor Cardio', '20', '11/09/2022 01:43 PM'], ['Marino Track', '4', '11/09/2022 01:43 PM'], ['Squashbusters', '19', '11/09/2022 01:26 PM']]
[['Marino 2nd Floor', '32', '11/09/2022 02:32 PM'], ['Marino Gym', '15', '11/09/2022 02:32 PM'], ['Marino 3rd Floor Weights', '38', '11/09/2022 02:27 PM'], ['Marino 3rd Floor Cardio', '17', '11/09/2022 02:27 PM'], ['Marino Track', '3', '11/09/2022 02:27 PM'], ['Squashbusters', '19', '11/09/2022 01:26 PM']]
[['Marino 2nd Floor', '45', '11/09/2022 03:54 PM'], ['Marino Gym', '52', '11/09/2022 03:54 PM'], ['Marino 3rd Floor Weights', '54', '11/09/2022 03:33 PM'], ['Marino 3rd Floor Cardio', '32', '11/09/2022 03:33 PM'], ['Marino Track', '3', '11/09/2022 03:33 PM'], ['Squashbusters', '27', '11/09/2022 03:04 PM']]
[['Marino 2nd Floor', '45', '11/09/2022 04:56 PM'], ['Marino Gym', '64', '11/09/2022 04:56 PM'], ['Marino 3rd Floor Weights', '63', '11/09/2022 04:56 PM'], ['Marino 3rd Floor Cardio', '39', '11/09/2022 04:56 PM'], ['Marino Track', '6', '11/09/2022 04:56 PM'], ['Squashbusters', '35', '11/09/2022 04:14 PM']]
[['Marino 2nd Floor', '46', '11/09/2022 05:24 PM'], ['Marino Gym', '62', '11/09/2022 05:24 PM'], ['Marino 3rd Floor Weights', '57', '11/09/2022 05:24 PM'], ['Marino 3rd Floor Cardio', '39', '11/09/2022 05:24 PM'], ['Marino Track', '8', '11/09/2022 05:24 PM'], ['Squashbusters', '36', '11/09/2022 05:03 PM']]
[['Marino 2nd Floor', '53', '11/09/2022 06:30 PM'], ['Marino Gym', '45', '11/09/2022 06:30 PM'], ['Marino 3rd Floor Weights', '68', '11/09/2022 06:30 PM'], ['Marino 3rd Floor Cardio', '43', '11/09/2022 06:30 PM'], ['Marino Track', '5', '11/09/2022 06:30 PM'], ['Squashbusters', '42', '11/09/2022 06:36 PM']]
[['Marino 2nd Floor', '53', '11/09/2022 07:34 PM'], ['Marino Gym', '44', '11/09/2022 07:34 PM'], ['Marino 3rd Floor Weights', '47', '11/09/2022 07:34 PM'], ['Marino 3rd Floor Cardio', '26', '11/09/2022 07:34 PM'], ['Marino Track', '8', '11/09/2022 07:34 PM'], ['Squashbusters', '35', '11/09/2022 07:55 PM']]
[['Marino 2nd Floor', '36', '11/09/2022 08:57 PM'], ['Marino Gym', '47', '11/09/2022 08:57 PM'], ['Marino 3rd Floor Weights', '44', '11/09/2022 08:57 PM'], ['Marino 3rd Floor Cardio', '27', '11/09/2022 08:57 PM'], ['Marino Track', '6', '11/09/2022 08:57 PM'], ['Squashbusters', '35', '11/09/2022 07:55 PM']]
[['Marino 2nd Floor', '37', '11/09/2022 09:33 PM'], ['Marino Gym', '46', '11/09/2022 09:33 PM'], ['Marino 3rd Floor Weights', '45', '11/09/2022 09:33 PM'], ['Marino 3rd Floor Cardio', '28', '11/09/2022 09:33 PM'], ['Marino Track', '7', '11/09/2022 09:33 PM'], ['Squashbusters', '30', '11/09/2022 09:15 PM']]
[['Marino 2nd Floor', '54', '11/09/2022 10:29 PM'], ['Marino Gym', '35', '11/09/2022 10:56 PM'], ['Marino 3rd Floor Weights', '68', '11/09/2022 10:56 PM'], ['Marino 3rd Floor Cardio', '44', '11/09/2022 10:56 PM'], ['Marino Track', '5', '11/09/2022 10:56 PM'], ['Squashbusters', '18', '11/09/2022 10:27 PM']]
[['Marino 2nd Floor', '50', '11/09/2022 11:29 PM'], ['Marino Gym', '34', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Weights', '69', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Cardio', '40', '11/09/2022 11:29 PM'], ['Marino Track', '4', '11/09/2022 11:29 PM'], ['Squashbusters', '18', '11/09/2022 10:27 PM']]
[['Marino 2nd Floor', '50', '11/09/2022 11:29 PM'], ['Marino Gym', '34', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Weights', '69', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Cardio', '40', '11/09/2022 11:29 PM'], ['Marino Track', '4', '11/09/2022 11:29 PM'], ['Squashbusters', '18', '11/09/2022 10:27 PM']]
[['Marino 2nd Floor', '50', '11/09/2022 11:29 PM'], ['Marino Gym', '34', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Weights', '69', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Cardio', '40', '11/09/2022 11:29 PM'], ['Marino Track', '4', '11/09/2022 11:29 PM'], ['Squashbusters', '18', '11/09/2022 10:27 PM']]
[['Marino 2nd Floor', '50', '11/09/2022 11:29 PM'], ['Marino Gym', '34', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Weights', '69', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Cardio', '40', '11/09/2022 11:29 PM'], ['Marino Track', '4', '11/09/2022 11:29 PM'], ['Squashbusters', '18', '11/09/2022 10:27 PM']]
[['Marino 2nd Floor', '50', '11/09/2022 11:29 PM'], ['Marino Gym', '34', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Weights', '69', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Cardio', '40', '11/09/2022 11:29 PM'], ['Marino Track', '4', '11/09/2022 11:29 PM'], ['Squashbusters', '18', '11/09/2022 10:27 PM']]
[['Marino 2nd Floor', '50', '11/09/2022 11:29 PM'], ['Marino Gym', '34', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Weights', '69', '11/09/2022 11:29 PM'], ['Marino 3rd Floor Cardio', '40', '11/09/2022 11:29 PM'], ['Marino Track', '4', '11/09/2022 11:29 PM'], ['Squashbusters', '18', '11/09/2022 10:27 PM']]
[['Marino 2nd Floor', '1', '11/10/2022 05:33 AM'], ['Marino Gym', '0', '11/10/2022 05:33 AM'], ['Marino 3rd Floor Weights', '7', '11/10/2022 05:33 AM'], ['Marino 3rd Floor Cardio', '2', '11/10/2022 05:33 AM'], ['Marino Track', '0', '11/10/2022 05:33 AM'], ['Squashbusters', '18', '11/09/2022 10:27 PM']]
[['Marino 2nd Floor', '12', '11/10/2022 06:36 AM'], ['Marino Gym', '2', '11/10/2022 06:36 AM'], ['Marino 3rd Floor Weights', '26', '11/10/2022 06:36 AM'], ['Marino 3rd Floor Cardio', '9', '11/10/2022 06:36 AM'], ['Marino Track', '1', '11/10/2022 06:36 AM'], ['Squashbusters', '12', '11/10/2022 06:54 AM']]
[['Marino 2nd Floor', '21', '11/10/2022 07:55 AM'], ['Marino Gym', '4', '11/10/2022 07:55 AM'], ['Marino 3rd Floor Weights', '34', '11/10/2022 07:55 AM'], ['Marino 3rd Floor Cardio', '16', '11/10/2022 07:55 AM'], ['Marino Track', '4', '11/10/2022 07:55 AM'], ['Squashbusters', '16', '11/10/2022 07:51 AM']]
[['Marino 2nd Floor', '24', '11/10/2022 08:53 AM'], ['Marino Gym', '4', '11/10/2022 08:53 AM'], ['Marino 3rd Floor Weights', '32', '11/10/2022 08:53 AM'], ['Marino 3rd Floor Cardio', '17', '11/10/2022 08:53 AM'], ['Marino Track', '2', '11/10/2022 08:53 AM'], ['Squashbusters', '17', '11/10/2022 08:59 AM']]
[['Marino 2nd Floor', '27', '11/10/2022 09:56 AM'], ['Marino Gym', '7', '11/10/2022 09:56 AM'], ['Marino 3rd Floor Weights', '34', '11/10/2022 09:56 AM'], ['Marino 3rd Floor Cardio', '15', '11/10/2022 09:56 AM'], ['Marino Track', '3', '11/10/2022 09:56 AM'], ['Squashbusters', '15', '11/10/2022 09:57 AM']]
[['Marino 2nd Floor', '28', '11/10/2022 10:26 AM'], ['Marino Gym', '6', '11/10/2022 10:26 AM'], ['Marino 3rd Floor Weights', '29', '11/10/2022 10:27 AM'], ['Marino 3rd Floor Cardio', '17', '11/10/2022 10:27 AM'], ['Marino Track', '3', '11/10/2022 10:27 AM'], ['Squashbusters', '35', '11/10/2022 10:58 AM']]
[['Marino 2nd Floor', '23', '11/10/2022 11:57 AM'], ['Marino Gym', '6', '11/10/2022 11:57 AM'], ['Marino 3rd Floor Weights', '55', '11/10/2022 11:57 AM'], ['Marino 3rd Floor Cardio', '20', '11/10/2022 11:57 AM'], ['Marino Track', '2', '11/10/2022 11:57 AM'], ['Squashbusters', '35', '11/10/2022 10:58 AM']]
[['Marino 2nd Floor', '20', '11/10/2022 12:59 PM'], ['Marino Gym', '13', '11/10/2022 12:59 PM'], ['Marino 3rd Floor Weights', '51', '11/10/2022 12:29 PM'], ['Marino 3rd Floor Cardio', '22', '11/10/2022 12:29 PM'], ['Marino Track', '4', '11/10/2022 12:29 PM'], ['Squashbusters', '18', '11/09/2022 10:27 PM']]
[['Marino 2nd Floor', '23', '11/10/2022 01:24 PM'], ['Marino Gym', '8', '11/10/2022 01:24 PM'], ['Marino 3rd Floor Weights', '35', '11/10/2022 01:23 PM'], ['Marino 3rd Floor Cardio', '19', '11/10/2022 01:23 PM'], ['Marino Track', '2', '11/10/2022 01:23 PM'], ['Squashbusters', '17', '11/10/2022 01:31 PM']]
[['Marino 2nd Floor', '38', '11/10/2022 02:40 PM'], ['Marino Gym', '20', '11/10/2022 02:40 PM'], ['Marino 3rd Floor Weights', '24', '11/10/2022 02:35 PM'], ['Marino 3rd Floor Cardio', '19', '11/10/2022 02:35 PM'], ['Marino Track', '4', '11/10/2022 02:35 PM'], ['Squashbusters', '29', '11/10/2022 02:59 PM']]
[['Marino 2nd Floor', '35', '11/10/2022 03:54 PM'], ['Marino Gym', '37', '11/10/2022 03:54 PM'], ['Marino 3rd Floor Weights', '33', '11/10/2022 03:54 PM'], ['Marino 3rd Floor Cardio', '19', '11/10/2022 03:54 PM'], ['Marino Track', '5', '11/10/2022 03:54 PM'], ['Squashbusters', '29', '11/10/2022 02:59 PM']]
[['Marino 2nd Floor', '34', '11/10/2022 04:57 PM'], ['Marino Gym', '40', '11/10/2022 04:57 PM'], ['Marino 3rd Floor Weights', '24', '11/10/2022 02:36 PM'], ['Marino 3rd Floor Cardio', '19', '11/10/2022 02:36 PM'], ['Marino Track', '4', '11/10/2022 02:36 PM'], ['Squashbusters', '39', '11/10/2022 04:00 PM']]
[['Marino 2nd Floor', '46', '11/10/2022 05:59 PM'], ['Marino Gym', '43', '11/10/2022 05:59 PM'], ['Marino 3rd Floor Weights', '72', '11/10/2022 05:55 PM'], ['Marino 3rd Floor Cardio', '54', '11/10/2022 05:55 PM'], ['Marino Track', '9', '11/10/2022 05:55 PM'], ['Squashbusters', '25', '11/10/2022 05:00 PM']]
[['Marino 2nd Floor', '55', '11/10/2022 06:55 PM'], ['Marino Gym', '53', '11/10/2022 06:55 PM'], ['Marino 3rd Floor Weights', '93', '11/10/2022 06:52 PM'], ['Marino 3rd Floor Cardio', '68', '11/10/2022 06:52 PM'], ['Marino Track', '7', '11/10/2022 06:52 PM'], ['Squashbusters', '39', '11/10/2022 06:44 PM']]
[['Marino 2nd Floor', '47', '11/10/2022 07:56 PM'], ['Marino Gym', '43', '11/10/2022 07:56 PM'], ['Marino 3rd Floor Weights', '59', '11/10/2022 07:31 PM'], ['Marino 3rd Floor Cardio', '27', '11/10/2022 07:31 PM'], ['Marino Track', '5', '11/10/2022 07:31 PM'], ['Squashbusters', '26', '11/10/2022 07:41 PM']]
[['Marino 2nd Floor', '46', '11/10/2022 08:33 PM'], ['Marino Gym', '42', '11/10/2022 08:33 PM'], ['Marino 3rd Floor Weights', '68', '11/10/2022 08:23 PM'], ['Marino 3rd Floor Cardio', '34', '11/10/2022 08:23 PM'], ['Marino Track', '6', '11/10/2022 08:23 PM'], ['Squashbusters', '19', '11/10/2022 08:51 PM']]
[['Marino 2nd Floor', '37', '11/09/2022 09:33 PM'], ['Marino Gym', '46', '11/09/2022 09:33 PM'], ['Marino 3rd Floor Weights', '45', '11/09/2022 09:33 PM'], ['Marino 3rd Floor Cardio', '28', '11/09/2022 09:33 PM'], ['Marino Track', '7', '11/09/2022 09:33 PM'], ['Squashbusters', '27', '11/10/2022 09:33 PM']]
[['Marino 2nd Floor', '2', '11/10/2022 10:56 PM'], ['Marino Gym', '28', '11/10/2022 10:56 PM'], ['Marino 3rd Floor Weights', '24', '11/10/2022 10:54 PM'], ['Marino 3rd Floor Cardio', '20', '11/10/2022 10:54 PM'], ['Marino Track', '8', '11/10/2022 10:07 PM'], ['Squashbusters', '29', '11/10/2022 10:28 PM']]
[['Marino 2nd Floor', '2', '11/10/2022 10:56 PM'], ['Marino Gym', '28', '11/10/2022 10:56 PM'], ['Marino 3rd Floor Weights', '24', '11/10/2022 10:54 PM'], ['Marino 3rd Floor Cardio', '20', '11/10/2022 10:54 PM'], ['Marino Track', '8', '11/10/2022 10:07 PM'], ['Squashbusters', '23', '11/10/2022 11:00 PM']]
[['Marino 2nd Floor', '2', '11/10/2022 10:56 PM'], ['Marino Gym', '28', '11/10/2022 10:56 PM'], ['Marino 3rd Floor Weights', '24', '11/10/2022 10:54 PM'], ['Marino 3rd Floor Cardio', '20', '11/10/2022 10:54 PM'], ['Marino Track', '8', '11/10/2022 10:07 PM'], ['Squashbusters', '23', '11/10/2022 11:00 PM']]
[['Marino 2nd Floor', '2', '11/10/2022 10:56 PM'], ['Marino Gym', '28', '11/10/2022 10:56 PM'], ['Marino 3rd Floor Weights', '24', '11/10/2022 10:54 PM'], ['Marino 3rd Floor Cardio', '20', '11/10/2022 10:54 PM'], ['Marino Track', '8', '11/10/2022 10:07 PM'], ['Squashbusters', '23', '11/10/2022 11:00 PM']]
[['Marino 2nd Floor', '2', '11/10/2022 10:56 PM'], ['Marino Gym', '28', '11/10/2022 10:56 PM'], ['Marino 3rd Floor Weights', '24', '11/10/2022 10:54 PM'], ['Marino 3rd Floor Cardio', '20', '11/10/2022 10:54 PM'], ['Marino Track', '8', '11/10/2022 10:07 PM'], ['Squashbusters', '23', '11/10/2022 11:00 PM']]
[['Marino 2nd Floor', '2', '11/10/2022 10:56 PM'], ['Marino Gym', '28', '11/10/2022 10:56 PM'], ['Marino 3rd Floor Weights', '24', '11/10/2022 10:54 PM'], ['Marino 3rd Floor Cardio', '20', '11/10/2022 10:54 PM'], ['Marino Track', '8', '11/10/2022 10:07 PM'], ['Squashbusters', '23', '11/10/2022 11:00 PM']]
[['Marino 2nd Floor', '2', '11/10/2022 10:56 PM'], ['Marino Gym', '28', '11/10/2022 10:56 PM'], ['Marino 3rd Floor Weights', '24', '11/10/2022 10:54 PM'], ['Marino 3rd Floor Cardio', '20', '11/10/2022 10:54 PM'], ['Marino Track', '8', '11/10/2022 10:07 PM'], ['Squashbusters', '23', '11/10/2022 11:00 PM']]
[['Marino 2nd Floor', '46', '11/10/2022 08:33 PM'], ['Marino Gym', '42', '11/10/2022 08:33 PM'], ['Marino 3rd Floor Weights', '13', '11/11/2022 05:52 AM'], ['Marino 3rd Floor Cardio', '4', '11/11/2022 05:52 AM'], ['Marino Track', '2', '11/11/2022 05:52 AM'], ['Squashbusters', '23', '11/10/2022 11:00 PM']]
